b'@ydavis128 ALL YEAR LONG!',"Surfside Beach, SC"
"b'Not really into Star Wars, but Eucharist references? I\xe2\x80\x99m here for it.'",Fort Worth
b'Well shit https://t.co/Ar1JbhGxgO',"Moreno Valley, CA ☀️"
"b'\xe2\x80\x9cThere\xe2\x80\x99s a lot of hurt, and if there wasn\xe2\x80\x99t, I\xe2\x80\x99d be concerned,\xe2\x80\x9d Manny Diaz said of the mood inside the Miami locker\xe2\x80\xa6 https://t.co/gUBXbGBEt0'","Miami, FL"
b'ocho',"Palm Beach, FL"
b'Need To Go Home.',"New Orleans, LA"
"b'@Digigex90Cyber Here\xe2\x80\x99s some piano music if you like, DM me if you want to use it! https://t.co/KZvBOComz5'","Los Angeles, CA"
"b'Eden had a blast hanging with and meeting her Mia and Grandpa. @ Orlando, Florida https://t.co/CsojmsY3AL'","Orlando, Fl"
b'The Hedge Monster claims another victim! https://t.co/4HN5q5ntUj',"Greenville, SC "
"b""So you saying the 2 and only ranked teams Alabama played they lost \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 you can't make this stuff up....that's what\xe2\x80\xa6 https://t.co/oiAuvjJolS""",Texas
b'ouch but ok',"Knoxville, TN"
b'BESIDE MYSELF.',"Charlotte, NC"
b'I too was upgraded in 1966 https://t.co/thOL7Gp8V2',New York
b'Bless that mom in the bush. #IronBowl',"Huntsville, AL"
"b""We don't know what the court thinks in this particular case, but procedurally it's not totally unusual \xe2\x80\x93 you'll oft\xe2\x80\xa6 https://t.co/LYByD2Pbxo""",Durham NC
b'Year after year.. 5 star recruits for Bama and they can\xe2\x80\x99t get a half decent fucking kicker',HoustonmfTexasHoe
"b'\xe2\x9c\xa8\xe2\x9c\xa8OPEN HOUSE \xe2\x9c\xa8\xe2\x9c\xa8 Best kept secret in San Juan \n31611 Paseo Rita , SJC, California \xf0\x9f\x93\x8d6 beds\n\xf0\x9f\x93\x8d6 bath\n\xf0\x9f\x93\x8d5086 SqFt \xf0\x9f\x93\x8dlot si\xe2\x80\xa6 https://t.co/lxH9peN1Hd'","Newport Beach, CA"
b'#VarlyVarly in net! https://t.co/zV5lknrwFc',None
b'The Iron bowl just pissed me tf offf',"Huntsville, AL"
b'I cast my Heisman ballot for #JalenHurts! Click the player you think deserves the Heisman House vote. (\xf0\x9f\x93\x8d@NissanUSA)',"Albertville, AL"
b'Yo \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/7wPZ342A6D',"Green Run, VA "
b'@TheRealJeffRuby Except Congress is as crooked as the NCAA',#USA
b'@soniabladecos https://t.co/qcdFHGnr4E',None
"b'I\xe2\x80\x99ve had a brutal, brutal stretch for betting last 10 days. Positive thoughts'","Cleveland, OH"
b'@lifeofbrax OH GOD FOOL',301 | PG
"b'\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\nDAMN STRAIGHT, TRY AND DENY IT\xe2\x80\xbc\xef\xb8\x8f https://t.co/tsjR743pDP'",None
b'@ImDerBatman https://t.co/pmEgLYRzUR',None
"b'Welp Bama lost we all knows what that means! Patriots win the SB, sorry folks it\xe2\x80\x99s just how it works. Don\xe2\x80\x99t believe me look it up'","McKinney, TX"
b'TOUCHDOWN LSU!',"Waxahachie, TX"
"b'book smart, street smart but still with alll that dumb shit. right nigga to link w wrong nigga to fuck with\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'","Hogtown, USA"
b'Whose mom over there stuck in the brushes? \xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Atlanta, GA"
b'Waiting for everyone to blame the Alabama kicker for costing them the game and not the defense for allowing 48 points to a freshman QB.',"Iowa City, IA"
b'@CaptTouchback https://t.co/yu9YFtdZYi',"Murphy, TX"
b'We hate snitches',None
b'My boo got a haircut \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\x91\x85',None
"b""No #Bama in the playoffs. Someone please check on @Finebaum's well being \xf0\x9f\xa4\xa3""",None
b'*LSU',"Tuscaloosa, AL"
b'Beach??',"Compton, CA "
b'Good talk...',"Miami, FL"
b'Down memory lane. Our Queen of the night @kellyrowland @baby2baby gala weeks ago. Elegance at its finest\xf0\x9f\x96\xa4\n-\nWatch h\xe2\x80\xa6 https://t.co/lKyf2JHmIW',"Montréal, Québec"
b'You alright bro? @BulldogTCOB',"Kingdom of Gable, IA"
b'Let me log off.',"Christiansburg, VA"
b'Getting a little too into themselves. Good.',None
"b'@SomeCallMeCap *Way to go, Boomer'","Indian Village, Detroit"
b'Twitter is telling me Bama lost again. Did trump go to another game or something?',"Kent, OH"
b'Auburn defeats Georgia Junior.',"Georgia, USA"
b'@jas15_pankratz @CoachLesMiles And there\xe2\x80\x99s still Miles To Go',"Fargo, ND"
"b'Hey @SEC, how do you feel knowing your awful @SECOfficiating was the 3 point difference in this game? #garbage @CBSSports #NCAAF'","Cordova, TN"
b'War damn eagle',"Evansville, IN"
b'2 hours flies by in my #1 #ROC #HappyPlace with my #1 #TeaPal!\n\n#Tea #Puerh #GongFu https://t.co/sVNrpfK9X3',"Rochester, NY"
b'@harrygod Watching Bama lose to the forces of Hell. https://t.co/PQ7oEfZMRR',Georgistan
b'Traditional Texas Live Christmas pic with the favorite child and Lola \xf0\x9f\x98\x9c @ Texas Live https://t.co/yjCqyefwEO',"Arlington, TX"
b'Can somebody explain this shit.... https://t.co/wQObhUkbxI',"Sacramento, CA"
b'sugar daddies hit me. the fuck. up. tired of chasing the bag. bout time it chases me.  DAMMIT',"Ocala, FL"
b'@VanDuynAmy Friends United Press. Small Quaker publisher who published all the works of Howard Thurman. https://t.co/gnDwyVEbtR',"Indiana, USA"
"b'at this point, i don\xe2\x80\x99t think we would win a playoff game anyways and i really really wanna see jalen beat bama... like seriously.'",okc
b'yo i\xe2\x80\x99m already ready for dinner! how is it only 4 fuckin 30?!',valley
b'Game day tomorrow theme is Kingdom Hearts https://t.co/ti7pd8GqqX',The Base 
b'Dumbass',None
"b""I don't wanna hear no Bo NIX Slander""","South Carolina, USA"
b'#smallbusinesssaturday #shopsmall #placentiachamberofcommerce #tinamaraj #rockrealtor @ Beauty Avenue 3 https://t.co/33zafPePRR',"Fullerton, Califonia"
b'https://t.co/wgloDlmTln',None
"b'@dLiRio Ag\xc3\xbcita con lim\xc3\xb3n nomas, llegando a la casa destapare una chuica de chicha'","Sandy Springs, GA"
b'when Bama loses America wins',Cinco Ranch
b'Bama loses the two ranked games they played this year but won the rest by a zillion. What a joke. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 God I love wa\xe2\x80\xa6 https://t.co/0DXri0NFe0',Las Vegas
b'Really sitting here contemplating moving to Florida next year\xf0\x9f\x98\x82',DTX.🖖🏾
b'@MrDarell1980 Penn state \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbc',Miss Lippy's Class
"b'I mean, they just beat their hated rivals\xf0\x9f\x98\x82 let em be turnt'",AlcornStateUniversity.
b'With the first pick in the 2020 NFL Draft the Cincinnati bengals select:',"Los Angeles, CA"
b'@SOS_Future Exactly \xf0\x9f\x98\x82\xf0\x9f\x92\xaf',"Indianapolis, IN"
b'@Brett_McMurphy Either has Utah',Utah
"b'J. Cole attends Knicks practice, \xe2\x80\x98was talking about some mind space\xe2\x80\x99 https://t.co/COEkp3P7ZK'",Brooklyn
b'#college kickers',"Grapevine, TX"
b'T.J. McConnell checks in and goes over and hugs Brett Brown',"Bellmawr, NJ"
b'Wow FSU - Florida isn\xe2\x80\x99t nationally televised?',Brooklyn
b'@NeQuitaHunter My wife had it. https://t.co/EJPYsuDAPW',"Erie, United States"
b'When I learn how to wake up on time it\xe2\x80\x99s over for you bitches',None
b'I don\xe2\x80\x99t wanna see Pete Golding in crimson next season',"Beeville, TX ➡️ Kingsville, TX"
"b'Oh SH@T, that sack fumble TD!!  OVER BABY!!'",Indianapolis
b'Sushi sound good rn',757 to 703
b'I KNEW HE WOULD WIN YOU OVER!!!!',"Lincoln, ÅŁÅßÅMÅ"
b'@_justkiersten \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Chile please. They asking questions about weight loss \xf0\x9f\xa5\xb4',None
b'Harbaugh testy after another loss to Buckeyes https://t.co/exF5SYms7a\nvia @ESPN App https://t.co/CmyJAIIdo3',Maine
b'Nick Saban is Beyond pissed and somewhere Charles Barkley is excited!! What a game!! #IronBowl #WarEagle'," Derry, New Hampshire"
b'Why?! https://t.co/1oED6nQrBj',"Dallas, TX"
"b'I repeat: Football will break your heart, kid.'",None
"b'if this isn\xe2\x80\x99t me as a teacher, i\xe2\x80\x99ve failed myself and future generations'","Raceland, LA"
b'The NY Six race is going to be wild. \n\nAnd i have a feeling the outcome will be stupid. All around.',"ÜT: 28.743096,-81.335784"
b'@sbstryker I spent 3 hours on Wikipedia trying to understand conflict in the middle east',Indy
b'@TimBuckleyWX i\xe2\x80\x99m one of those people. i prefer no rain though.',None
"b""@the__lonster @Oakkin Yep. We're used to it. Winter. Sucks since we had to junk our van though.""","Kenmore, NY"
b'@ne_buckeye I - O',My blog -
b'canned soda &gt; bottled soda',None
b'\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbc',"Oklahoma City, OK"
b'Some people were never taught arms length when standing in line and it shows #holidayshopping',Garden Grove 
b'CFB finals @AuburnFootball 48 @AlabamaFTBL 45 @BadgerFootball 38 @GopherFootball 17 @oregonfootball 24\xe2\x80\xa6 https://t.co/5DCy0tXGd5',"New Jersey, USA"
b'I want some hot wings lemon pepper sprinkle',"Decatur, GA ✈️ Los Angles, CA"
b'Bishop looking good! Keep it up guys! #canesbolts',NC
b'Conundrum? 0-2 v ranked opponents. \xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb',None
b'that is worth the price of admission right there #whatanending',None
b'Okay I have terrible second hand embarrassment so can sometime please give me this Dakota Johnson tea because I simply cannot watch it',"Los Angeles, CA"
b'@CLE_Paulus Honestly I think it\xe2\x80\x99s just more of the mystique around them and not even the fact that they\xe2\x80\x99re winning\xe2\x80\xa6 https://t.co/yvpRdc4m2N',"Ohio, USA"
b'@falsevenus @aliveinthseptic Kirby?',"Tempe, AZ"
b'A four hour hellslog with clownshow @SECofficiating narrated by Gary Danielson is a great way to grow the audience there SEC.',"Dallas, TX"
b'Folks said play of the game was da missed field goal\xf0\x9f\x98\x82',"Atlanta,Ga"
"b'@AndyRichter I haven\xe2\x80\x99t watched it yet, but it definitely peaked my interest'","Carmel, NY"
"b'Kelsey and Katie\xe2\x80\x99s top pick for Black Friday Weekend is Activity Kits, Buy 1 Get 1 half price! There\xe2\x80\x99s something fo\xe2\x80\xa6 https://t.co/8zvu6QRuQy'","Twin Falls, ID"
b'@FunnyMaine welp. The player of the game was the Alabama defense \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Norcross, GA"
b'no good\xf0\x9f\x98\xad',49th Quarles Srt NE 📍
"b'bama, I jus- https://t.co/y1A5cLblKH'","Houston, TX"
b'2019 #Alabama - #Auburn all time classic',None
b'I can\xe2\x80\x99t stand Auburn. @AlabamaFTBL gave them that game. Another freaking miracle on the plains....... #RollTide',"Springfield, MO"
b'Believe there are going to be some firings after this one lol',"Norfolk, VA"
b'Vince Young looks like shit',Texan lost in Florida 
b'I\xe2\x80\x99m at work dying \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\xad https://t.co/aGT6rvI850',Six One Nine
b'@ofcltarrtarr @kallllisti @BernieSanders How much malarkey does his body contain by volume?',"Minneapolis, MN"
b'The sorrow I feel in leaving my kids drives home the fact that the best thing I\xe2\x80\x99ve ever done in my life is be a mom.',"Indiana, USA"
"b'you tell me you love me, but don\xe2\x80\x99t wanna see me win'",BROCKTON
"b""... resitation of Ukraine's Author busts vandalizm... as such""",Zitherbell
b'@tspiicyy Keep yur head up babygirl you got it \xf0\x9f\x91\x91',"Warren, OH"
b'@BigZaddy_Ella Damn how was it',"Stone Mountain, GA"
b'I have a problem https://t.co/llPdkvO9Kd',So. Cal.
b'@MicJosJr1984000 @theNataliaQueen Yes she do',"Los Angeles, CA"
b'There is only time for loving \xf0\x9f\x92\x93',"Dallas, TX"
"b""So, I'm at Spencer's Gifts, and I'm walking around trying to reply a text, after few minutes, I discovered I'm righ\xe2\x80\xa6 https://t.co/XSYFvacMXI""",None
b'@life_withAyanna \xf0\x9f\x98\x98\xf0\x9f\x98\x98',"New Orleans, LA"
"b'Career tip for landing jobs like ""Client Relationship Consultant 1 NMLS - Patterson, CA (40hrs)"" in #Patterson, CA.\xe2\x80\xa6 https://t.co/pDJwfPSFXY'","San Jose, CA"
"b'If jobs with titles like ""Store Counter Sales"" sound appealing to you, follow us to hear about these types of oppor\xe2\x80\xa6 https://t.co/fOzaPnbfba'","Sacramento, CA"
"b'TikTok has ruined my life, I CANT STOP SCROLLING'","Los Angeles, CA"
b'Put it in reverse Terry \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Six One Nine
b'One of my best childhood memories \xf0\x9f\x98\xad\xf0\x9f\x98\xad',None
"b""Ok Blue's Clues @nickjr what's it gonna take for Mr.Salt and Mr. Pepper to have a baby named NutMEG!!  I've been wo\xe2\x80\xa6 https://t.co/qqkXb9Z8G6""","Alexandria, VA"
b'Well there\xe2\x80\x99s pros and cons to this.',"Miami, FL"
b'https://t.co/Lqp5Ph3iWx',Texas
b'@MacJones_10 Just pissed me off dawg.',"Fayetteville, NC"
b'@SigilTempus @thomasgleaton Spoilers I\xe2\x80\x99ve been a G5 girl since 2012 \xf0\x9f\x98\x82',"MOBILE, AL ➡️ BILOXI, MS"
b'Do you have any idea how hard it is to be a cowboys/Alabama fan this year? I would love to test my blood pressure right now',"Dallas, TX"
b'Her and them kids going to jail',"Queens, NY"
b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #IronBowl',Sweet Home Alabama
b'#IGotWokeWhen I realized not enough people cared about the United States government putting children in cages to stop it. \xf0\x9f\x98\xa9',Hollywood
b'A DECENT FUCKING KICKER IS ALL BAMA FANS WANT  #IronBowl',None
b'@ButlerEsports Thank you for the follow! \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',"Kalamazoo, MI"
b'@J0SH_SPENCER Flustered Jim Harbaugh would like a word',419 - 740 - 614
b'WELP',"Houston, TX"
b'@ricardorr97t You\xe2\x80\x99re ratty',"San Diego, CA"
b'Joe Burrow \xf0\x9f\xa4\x9d Justin Jefferson',Louisiana
"b'@jeffcannata @NFL I can DM you some links, they\xe2\x80\x99ve been reliable and safe for me.'","Las Vegas, NV"
b'@SunriseISM So awesome! Way to go #sunrisers',None
b'This @AlabamaFTBL @AuburnFootball game was absolute madness. Epic game. #CollegeFootball',"Toronto, Ontario"
b'Pros\n\xe2\x80\xa2 We get Universal Monsters in the park in a big way\n\xe2\x80\xa2 It won\xe2\x80\x99t be a 3D simulator and could be a House',"Miami, FL"
b'I just want the Raiders/Chiefs game Tommrrow to be a good one Tommrrow #RaiderNation',"Vista, CA"
b'Come on you have to start calling penalties on that crap.',"Mandeville, La"
b'@HuffmanForNC @SteveWoodsmall @ColMorrisDavis @CooperForNC @iava #VeteransAgainstTrump',"Chapel Hill, NC"
b'JUSTIN JEFFERSON!!!!!! \xf0\x9f\x90\xaf',"Arlington, TX "
"b'@MauricioCard Me encant\xc3\xb3 ver este tweet sobre el dia de escribir cartas de recomendaci\xc3\xb3n de parte suya Mauricio, cu\xe2\x80\xa6 https://t.co/lJkmzskAw4'",None
b'Just posted a photo @ United States https://t.co/Qe1DknqVeF',Towner for life!
b'\xf0\x9f\x8e\x84 https://t.co/bvRj5QvTRy',where the buffalo roam
"b'Yooo I got things, hips, &amp; some ass \xf0\x9f\xa4\xa3really ain\xe2\x80\x99t nothing you can tell me now \xf0\x9f\x98\x82\xf0\x9f\x98\x82'","Pittsburg, TX"
"b""@HellcatLissa @THEDrunkBob Actually... that's my dumbass tweeting for him and forgot to switch accounts""",c-137
b'@YungSithLawd @rage2x We are export more oil than we import and we have a 23 trillion dollar deficit and shitty job\xe2\x80\xa6 https://t.co/qpTJ8WfGtv',"Seattle, Washington USA"
b'hey man glad you alive!',None
b'Congratulations @coachjonholmes  and @BishopMiege_FB for 6 Straight! https://t.co/yiUxMyhpsa',None
b'We\xe2\x80\x99re getting a bama free playoff baby',"Gray, LA"
b'@bigbodycoop We was looking for you remote control coop!',None
b'@CelebratePicBks @WillHillenbrand @AmazonPub Comet!',None
b'@psymun thanx lol',None
"b'@NBCNews He is sooo gross! Vulgar, no class!'",None
b'I\xe2\x80\x99m going to cackle when D Wade son joins the nba with a full set. Court side like: https://t.co/vdifh5r5ry',"Dallas, TX"
b'@AewCouple *Darth Vader voice*\n\nThe Sarcasm is strong with this one.',Hanging w/ Fred my Purse Duck
b'got a 3 for 1 sale on birth control let\xe2\x80\x99s whore out ladies',"El Paso, TX"
b'Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/0qQk8UYAnj',"San Jose, CA"
b'@YungMuss_ Lol na just wasnt listening',"Yonkers, NY"
b'Won by 3 \xf0\x9f\x98\x8e\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',White Haven PA
b'Cons\n\xe2\x80\xa2 We lose an HHN location\n\xe2\x80\xa2 We lose Shrek',"Miami, FL"
b'@erinuncensored_ Gotta make sure I survive the night',NYC 
b'It be your own homies...',"Fall River, MA"
b'@LanceMcAlister Pretty sure Bama is out',"Lexington, Ky"
b'Lot\xe2\x80\x99s of toilet paper in Toomers Corner tonight!!',"Ponte Vedra Beach, FL"
b'Alabama and kickers don\xe2\x80\x99t mix\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',None
b'@hadi_abidullah \xe2\x98\xba\xef\xb8\x8f',"Philadelphia, PA"
b'@Sully20201 I get that.',"Lawrence, Kansas"
b'Faking injuries should be an ejection in NCAA Football. Play Soccer if you\xe2\x80\x99re that guy',None
b'I get you guys. Nick is old....Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/coTLBvQDvJ',"Chapel Hill, NC"
b'Picture happening in 3...2...1...',"Jackson, MS"
b'Tengo ganas de bailar unas cumbias!',"Dolores Hidalgo,Guanajuato Htx"
b'Alabama football has a lot to look over this summer.',"Coral Springs, FL"
b'Thanks!',"Wadsworth, IL"
b'@midnigh32075066 @BreakfaztBeers @BankOfSkol Um ok.  \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 have fun at the free health clinic clearing up those rashes.',Boston
b'@DanPeacock12 @washakadaspirit Word\n\xf0\x9f\xa4\xa1\xf0\x9f\x8e\xaa\xf0\x9f\xa4\xa1\xf0\x9f\x8e\xaa\xf0\x9f\xa4\xa1',I am everywhere - seattle2Peru
b'That was probably the best college game I\xe2\x80\x99ve seen in a very long time! #auburnvsalabama',"Myrtle Beach, SC"
b'@alysongabourel THANK YOU ! \xf0\x9f\xa5\xba',None
b'@transcieverfreq Oh man. That bites.',"Detroit, MI"
"b'@GopherSports Portland, OR'","Portland, OR"
"b'Any time Alabama loses, America rejoices &amp; another angel gets his wings!!!'","San Diego, CA"
b'@RonnieBowling76 Just unbelievable!!  I make no excuses.. hell yes I\xe2\x80\x99m a Tide fan!!  That 1 second was total bullshit !!',"Barbourville, KY"
b'Me and all my buckeyes rn \xf0\x9f\x98\x8e https://t.co/aXyHLQydhr',None
"b'Yeah, they did'","ÜT: 33.982219,-84.068903"
b'@Kelly_Smith02 This the first video I thought about https://t.co/kK8Ylj8QWd',"Alexandria, LA"
b'War Eagle https://t.co/uKFcnhgR1b',"Maryland, USA"
b'Y\xe2\x80\x99all be forcing I stg',None
b'We just lost again\xf0\x9f\x98\x90\xf0\x9f\x98\x90 but it\xe2\x80\x99s still roll tide roll\xf0\x9f\xa5\xba',Freezing🌬
"b'Hey women of PA, are you pissed off yet?  It is against the law for someone to enter your body without your permiss\xe2\x80\xa6 https://t.co/kOO4fXgvHC'",Denver CO
b'I know Nick Saban is highly upset.',"New Orleans, LA"
b'happy for auburn or whatever',looking for a parking spot
b'Inadequate people put their names on everything',None
b'I can bring it down accordingly #Defensive #HyennaInsurance',"Los Angeles, CA"
b'Go Pokes',"Kansas City, MO"
b'@sg0616 @ESPNCFB @JordanStrack You beat me to it lol',"Toledo, OH"
b'@OhEmmeG aaliyah is trash is my point',"Chicago, IL"
b'Around the hole down the bowl Roll Tide Roll!',"Fayetteville, AR"
b'IMAGINE LOSING TWICE IN A SEASON \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',None
b'\xf0\x9f\xa5\xb0 https://t.co/FgRH0TFgc0',"Groves, TX"
b'I need a smoke buddy In Atlanta ugh',None
b'Lets play some hockey!\xf0\x9f\x8f\x92\xf0\x9f\x8f\x92 https://t.co/g0PbwPwThA',"Tulsa, OK"
"b""Bro...I'm talking to my parents about presents from Santa as a kid and remembered that 1 year I got coal in my stocking""","Burleson, TX"
b'Nick Saban needs a hug.',"Denver/Boulder, CO"
"b""@amvetsupport If a MF is #brainwashed fk em. The #CROOKEDTRUMP's have already committed genocide on American island\xe2\x80\xa6 https://t.co/D1A45tkaWC""","LaGrange, GA"
b'@aurorabluu \xf0\x9f\x90\xb5',DTW✈️ BNA
b'Crazy way to end the Iron Bowl. Congratulations to Auburn and my Auburn friends.',Athens via Muscle Shoals 
"b'@QueenSha97 Yeah, so cancel the cart'",828--336
"b'@WayneDupreeShow Nothing,Nothing and Nothing!'","Lynx,Ohio"
b'@_alynana Me gusta en extremo tu cabello',mexico
b'Did #nicksaban head just explode? #IronBowl',None
"b'@ServalSketch You are spared, it just died because I have no heat in my apartment \xf0\x9f\x99\x84'",Nickelodeon 
b'Roll Tide!',"Greensburg, PA"
b'@ShannonSharpe And dumping Jalen hurts \xe2\x80\x94 @JalenHurts alone wins this game',"Montréal, Québec"
b'TWEET OF THE NIGHT \xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Roll Tide, AL"
b'Saludos El Salvador desde Leavenworth  Wa State https://t.co/aAaxYDVZk6',"Washington, USA"
"b'Girl what the hell \xf0\x9f\x98\x82 wym that\xe2\x80\x99s gay, nigga that\xe2\x80\x99s the point. Listen I\xe2\x80\x99m feminine af and I know if I ever got a stud\xe2\x80\xa6 https://t.co/p366DQuIdE'",Bad Bitch St.
b'VR Time! @ Augmentality Labs https://t.co/E8jUX7Zrwz',USA
b'THEY CHEATED',Nawf Memphis ✈️ Tuscaloosa 
b'Wth did y\xe2\x80\x99all know you could double tap pictures on Facebook now to like them instead of hitting the like button..?',"San Antonio, TX"
b'@OWNKeepItReal https://t.co/9Imezjpjl3',"Georgia, USA"
b'I wanna get drunkkkk lol',CLEVELAND TX 
b'That just be one of the worst ways to lose a game. Brutal. #IronBowl',"Indianapolis, IN"
b'im finna get off that mf too \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',“37206 east side shit”📍
b'College football fans should be less happy!',ATL
b'@jay_guava \xf0\x9f\xa5\xb0',🚛💨
b'I wonder when I\xe2\x80\x99m ever gonna have a good night. Like a honestly good night',Brooklyn Ohio
b'AUBURN !!!!!!!',None
b'@ProfFerrous Yes they did!!!',"Auburn, AL"
b'Ahahahahahaha.  You just hate to see it Bama fans.  Now chaos can really set in if Bama beats UGA next week @macwfnz @TBoneWFNZ',"Charlotte, NC"
b'Auburn wins!  #boom! #wareagle',"Escondido, CA"
b'War Damn Eagle \xf0\x9f\xa6\x85 https://t.co/58gziqJGkH',None
b'Bring out the best in me \xf0\x9f\x97\xa3\xf0\x9f\x97\xa3\xf0\x9f\x97\xa3',TX
b'When I saw this hit I said holy shit ! Look at the helmet just pop off',"Waltham, MA"
b'@jfmoule @TiannaManon That\xe2\x80\x99s my fav place for info! \n\nGlad you\xe2\x80\x99re jumping into the enneagram. I like to think of it\xe2\x80\xa6 https://t.co/uGYcdd145U',"Rochester, NY"
b'@hashlyyy ME TOO!!',The Bay
b'\xe2\x80\x9cLiving in the past never helped me\nOr anyone move forward\xe2\x80\x9d\n@realfriendsband\n@UnfoldHQ @buildxbloom @theH_collective https://t.co/UKHK50YmdF',"Dallas, TX"
b'Everything about our escape to Vermont was relaxing until this game... @NSizer_ #IronBowl #AlabamaAuburn \xf0\x9f\x8f\x88 this gam\xe2\x80\xa6 https://t.co/GEGJkTIRgV',"New York, NY"
"b'Let me retweet this twice, we\xe2\x80\x99re all guilty of it'","Minneapolis, MN"
b'I hate college kickers',None
b'@AniTrendz Pretty cool',"West Nyack, NY"
b'Almost makes me regreat buying the floppies lol.',Seattle
b'@JakeFromYavin Never got to watch it before Disney+  no cable for years.  Have Disney+ and I am binging it as I mak\xe2\x80\xa6 https://t.co/uWDWeeIk8z',California
b'Hahahhaha!!! #wareagle https://t.co/Wl4elZb6Tk',"Atlanta, GA"
b'\xf0\x9f\x9a\xa8Empty netter by Kramer 4-2 with :37 left',None
b'Y\xe2\x80\x99all niggas was he he ha ha Mac Jones this Mac Jones that NIGGA GAVE EM 14!!!!!',"Tuscaloosa, AL"
b'@Fiama_ruiz Lol we thought you knew',None
b'Family ties \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbc.\nThe Baylor family sincerely thanks you @AuburnFootball. Grateful to be part of the Auburn Family to\xe2\x80\xa6 https://t.co/ijwv3Jlvay',"Waco, TX"
b'im day 2 into maca root &amp; \xf0\x9f\x8c\x8a is all i can say',None
b'Cant believe #FireSaban was trending... tough tough crowd',"Manhattan, NY"
b'What\xe2\x80\x99s even more crazy is that shi don\xe2\x80\x99t be nun of mfs issue but they make it their issue . That\xe2\x80\x99s the problem.',"Jackson, MS"
b'Would love to see the committee try to get Alabama in now..',"Alliance, OH"
b'Tonight should be a Easy win for my Gators',France ✈️ST.Maartin✈️ Florida
b'@redsteeze I beg to differ... https://t.co/tA8ecxcOdp',United States
b'@MissyPeterson_5 Huge congrats on a perfect 3 wins and keep on doing greatttt and doing tremdnous always rooting yo\xe2\x80\xa6 https://t.co/dYfISzGaYJ',None
b'Finally no Bama',"Charlotte, NC"
b'@dana_debanks Wonderful!!',"Delaware, USA"
